0.0,0.39814814814814814,0.0,0.2079646017699115
1.0,0.8693693693693694,0.3824884792626728,0.8340425531914893
1.0,0.5935828877005348,0.06043956043956044,0.3197969543147208
0.0,0.5445026178010471,0.0,0.24170616113744076
0.0,0.32950191570881227,0.0,0.17586206896551723
0.0,0.5903083700440529,0.0,0.3046875
1.0,0.7597765363128491,0.19540229885057472,0.48936170212765956
0.0,0.5161290322580645,0.0,0.2755102040816326
0.0,0.44086021505376344,0.0,0.22842639593908629
1.0,0.9794520547945206,0.7446808510638298,0.9013157894736842
1.0,0.9513888888888888,0.45323741007194246,0.8838709677419355
1.0,0.9764705882352941,0.503030303030303,0.8201058201058201
1.0,0.8117647058823529,0.23636363636363636,0.4550561797752809
0.0,0.4411764705882353,0.0,0.34210526315789475
0.0,0.4888888888888889,0.0,0.28421052631578947
1.0,0.813953488372093,0.6296296296296297,0.7934782608695652
0.0,0.6111111111111112,0.0,0.3291139240506329
1.0,1.0,0.9540229885057471,1.0
1.0,0.634020618556701,0.0,0.3701923076923077
1.0,0.5829383886255924,0.05339805825242718,0.42081447963800905
1.0,0.6379310344827587,0.29515418502202645,0.4900398406374502
0.0,0.42038216560509556,0.0,0.2411764705882353
1.0,0.6877637130801688,0.04741379310344827,0.5
1.0,0.6766467065868264,0.08641975308641975,0.46842105263157896
1.0,0.7692307692307693,0.4421768707482993,0.6050955414012739
1.0,0.7122641509433962,0.057971014492753624,0.5363636363636364
1.0,0.6299212598425197,0.27309236947791166,0.39372822299651566
1.0,0.7157360406091371,0.0,0.34299516908212563
0.0,0.3320610687022901,0.0,0.16376306620209058
1.0,0.7172131147540983,0.058577405857740586,0.4583333333333333
1.0,0.8782608695652174,0.4222222222222222,0.8156862745098039
1.0,0.5298013245033113,0.30976430976430974,0.44571428571428573
0.0,0.5721153846153846,0.0,0.23318385650224216
0.0,0.319672131147541,0.0,0.17307692307692307
0.0,0.53,0.0,0.2636363636363636
1.0,0.78,0.5948717948717949,0.6729857819905213
0.0,0.6526946107784432,0.0,0.3582887700534759
0.0,0.4439461883408072,0.0,0.23236514522821577
1.0,0.6650246305418719,0.14646464646464646,0.3506944444444444
1.0,0.7281553398058253,0.014925373134328358,0.35046728971962615
1.0,0.7620481927710844,0.24464831804281345,0.571830985915493
1.0,0.9470198675496688,0.21232876712328766,0.7738095238095238
1.0,0.3684210526315789,0.0,0.2033898305084746
0.0,0.5328947368421053,0.0,0.24561403508771928
0.0,0.6184971098265896,0.0,0.2648648648648649
0.0,0.5103092783505154,0.005291005291005291,0.2315270935960591
0.0,0.5798319327731093,0.0,0.23107569721115537
0.0,0.40703517587939697,0.0,0.1963470319634703
0.0,0.5154639175257731,0.0,0.23659305993690852
1.0,0.5845410628019324,0.024752475247524754,0.29646017699115046
1.0,0.6171875,0.13821138211382114,0.5072463768115942
1.0,1.0,0.8015873015873016,0.8888888888888888
1.0,0.9916666666666667,0.8608695652173913,0.9927007299270073
0.0,0.550561797752809,0.0,0.2864864864864865
0.0,0.41935483870967744,0.0,0.2727272727272727
1.0,0.8351648351648352,0.0,0.6451612903225806
1.0,0.9270833333333334,0.2087912087912088,0.8365384615384616
0.0,0.4928909952606635,0.0,0.2374429223744292
1.0,0.7087378640776699,0.2736318407960199,0.65
1.0,0.8633879781420765,0.23595505617977527,0.7787234042553192
1.0,0.9606060606060606,0.8492307692307692,0.9103641456582633
0.0,0.4380165289256198,0.0,0.2222222222222222
1.0,0.7336683417085427,0.03608247422680412,0.49261083743842365
1.0,0.5138888888888888,0.0,0.2570281124497992
0.0,0.4861111111111111,0.0,0.2311111111111111
1.0,0.8451882845188284,0.27350427350427353,0.6507936507936508
1.0,0.485,0.0,0.24761904761904763
1.0,0.9506726457399103,0.7614678899082569,0.8326693227091634
1.0,0.551219512195122,0.22,0.28440366972477066
0.0,0.3612565445026178,0.0,0.182648401826484
